,Fecha,t_num,Clado,Pico_Frec,Frecuencia,Casos_Totales,Mutaciones
13825,2025-04-27,20205,XBB y derivados recientes,19875,0.9995583026,11.69218089,194.9247562
13826,2025-04-28,20206,Alpha/Beta/Gamma,18659,4.64E-64,6.945234979,NA
13827,2025-04-28,20206,Cepa Colombiana (B.1-like 2026),20558,0.0004691692426,6.945234979,NA
13828,2025-04-28,20206,Delta (21A-21J),18871,8.97E-79,6.945234979,NA
13829,2025-04-28,20206,Linajes Basales (19A-20C),18383,3.84E-50,6.945234979,NA
13830,2025-04-28,20206,Omicron BA.1/BA.2,19024,5.33E-121,6.945234979,NA
13831,2025-04-28,20206,Omicron BA.4/BA.5,19205,3.64E-60,6.945234979,NA
13832,2025-04-28,20206,XBB y derivados recientes,19875,0.9995308308,6.945234979,193.3203652
13833,2025-04-29,20207,Alpha/Beta/Gamma,18659,3.85E-64,11.78526025,NA
13834,2025-04-29,20207,Cepa Colombiana (B.1-like 2026),20558,0.0004982790756,11.78526025,NA
13835,2025-04-29,20207,Delta (21A-21J),18871,6.86E-79,11.78526025,NA
13836,2025-04-29,20207,Linajes Basales (19A-20C),18383,3.40E-50,11.78526025,NA
13837,2025-04-29,20207,Omicron BA.1/BA.2,19024,3.34E-121,11.78526025,NA
13838,2025-04-29,20207,Omicron BA.4/BA.5,19205,2.77E-60,11.78526025,NA
13839,2025-04-29,20207,XBB y derivados recientes,19875,0.9995017209,11.78526025,193.9006035
13840,2025-04-30,20208,Alpha/Beta/Gamma,18659,3.20E-64,10.7075434,NA
13841,2025-04-30,20208,Cepa Colombiana (B.1-like 2026),20558,0.0005291199111,10.7075434,NA
13842,2025-04-30,20208,Delta (21A-21J),18871,5.25E-79,10.7075434,NA
13843,2025-04-30,20208,Linajes Basales (19A-20C),18383,3.01E-50,10.7075434,NA
13844,2025-04-30,20208,Omicron BA.1/BA.2,19024,2.09E-121,10.7075434,NA
13845,2025-04-30,20208,Omicron BA.4/BA.5,19205,2.11E-60,10.7075434,NA
13846,2025-04-30,20208,XBB y derivados recientes,19875,0.9994708801,10.7075434,192.0685847
13847,2025-05-01,20209,Alpha/Beta/Gamma,18659,2.66E-64,0.8185432811,NA
13848,2025-05-01,20209,Cepa Colombiana (B.1-like 2026),20558,0.0005617898056,0.8185432811,NA
13849,2025-05-01,20209,Delta (21A-21J),18871,4.02E-79,0.8185432811,NA
13850,2025-05-01,20209,Linajes Basales (19A-20C),18383,2.67E-50,0.8185432811,NA
13851,2025-05-01,20209,Omicron BA.1/BA.2,19024,1.31E-121,0.8185432811,NA
13852,2025-05-01,20209,Omicron BA.4/BA.5,19205,1.60E-60,0.8185432811,NA
13853,2025-05-01,20209,XBB y derivados recientes,19875,0.9994382102,0.8185432811,190.3796771
13854,2025-05-02,20210,Alpha/Beta/Gamma,18659,2.20E-64,2.294844768,NA
13855,2025-05-02,20210,Cepa Colombiana (B.1-like 2026),20558,0.0005963920609,2.294844768,NA
13856,2025-05-02,20210,Delta (21A-21J),18871,3.07E-79,2.294844768,NA
13857,2025-05-02,20210,Linajes Basales (19A-20C),18383,2.36E-50,2.294844768,NA
13858,2025-05-02,20210,Omicron BA.1/BA.2,19024,8.19E-122,2.294844768,NA
13859,2025-05-02,20210,Omicron BA.4/BA.5,19205,1.22E-60,2.294844768,NA
13860,2025-05-02,20210,XBB y derivados recientes,19875,0.9994036079,2.294844768,195.7068545
13861,2025-05-03,20211,Alpha/Beta/Gamma,18659,1.83E-64,1.028085678,NA
13862,2025-05-03,20211,Cepa Colombiana (B.1-like 2026),20558,0.0006330354858,1.028085678,NA
13863,2025-05-03,20211,Delta (21A-21J),18871,2.35E-79,1.028085678,NA
13864,2025-05-03,20211,Linajes Basales (19A-20C),18383,2.09E-50,1.028085678,NA
13865,2025-05-03,20211,Omicron BA.1/BA.2,19024,5.12E-122,1.028085678,NA
13866,2025-05-03,20211,Omicron BA.4/BA.5,19205,9.27E-61,1.028085678,NA
13867,2025-05-03,20211,XBB y derivados recientes,19875,0.9993669645,1.028085678,193.9786528
13868,2025-05-04,20212,Alpha/Beta/Gamma,18659,1.52E-64,17.07257454,NA
13869,2025-05-04,20212,Cepa Colombiana (B.1-like 2026),20558,0.0006718346681,17.07257454,NA
13870,2025-05-04,20212,Delta (21A-21J),18871,1.80E-79,17.07257454,NA
13871,2025-05-04,20212,Linajes Basales (19A-20C),18383,1.85E-50,17.07257454,NA
13872,2025-05-04,20212,Omicron BA.1/BA.2,19024,3.20E-122,17.07257454,NA
13873,2025-05-04,20212,Omicron BA.4/BA.5,19205,7.05E-61,17.07257454,NA
13874,2025-05-04,20212,XBB y derivados recientes,19875,0.9993281653,17.07257454,192.9916862
13875,2025-05-05,20213,Alpha/Beta/Gamma,18659,1.26E-64,13.09168946,NA
13876,2025-05-05,20213,Cepa Colombiana (B.1-like 2026),20558,0.0007129102612,13.09168946,NA
13877,2025-05-05,20213,Delta (21A-21J),18871,1.38E-79,13.09168946,NA
13878,2025-05-05,20213,Linajes Basales (19A-20C),18383,1.64E-50,13.09168946,NA
13879,2025-05-05,20213,Omicron BA.1/BA.2,19024,2.00E-122,13.09168946,NA
13880,2025-05-05,20213,Omicron BA.4/BA.5,19205,5.36E-61,13.09168946,NA
13881,2025-05-05,20213,XBB y derivados recientes,19875,0.9992870897,13.09168946,193.9314486
13882,2025-05-06,20214,Alpha/Beta/Gamma,18659,1.05E-64,1.752276936,NA
13883,2025-05-06,20214,Cepa Colombiana (B.1-like 2026),20558,0.000756389281,1.752276936,NA
13884,2025-05-06,20214,Delta (21A-21J),18871,1.05E-79,1.752276936,NA
13885,2025-05-06,20214,Linajes Basales (19A-20C),18383,1.45E-50,1.752276936,NA
13886,2025-05-06,20214,Omicron BA.1/BA.2,19024,1.25E-122,1.752276936,NA
13887,2025-05-06,20214,Omicron BA.4/BA.5,19205,4.07E-61,1.752276936,NA
13888,2025-05-06,20214,XBB y derivados recientes,19875,0.9992436107,1.752276936,194.3486114
13889,2025-05-07,20215,Alpha/Beta/Gamma,18659,8.68E-65,12.33515793,NA
13890,2025-05-07,20215,Cepa Colombiana (B.1-like 2026),20558,0.0008024054178,12.33515793,NA
13891,2025-05-07,20215,Delta (21A-21J),18871,8.03E-80,12.33515793,NA
13892,2025-05-07,20215,Linajes Basales (19A-20C),18383,1.29E-50,12.33515793,NA
13893,2025-05-07,20215,Omicron BA.1/BA.2,19024,7.81E-123,12.33515793,NA
13894,2025-05-07,20215,Omicron BA.4/BA.5,19205,3.09E-61,12.33515793,NA
13895,2025-05-07,20215,XBB y derivados recientes,19875,0.9991975946,12.33515793,193.514871
13896,2025-05-08,20216,Alpha/Beta/Gamma,18659,7.20E-65,10.31915969,NA
13897,2025-05-08,20216,Cepa Colombiana (B.1-like 2026),20558,0.0008510993608,10.31915969,NA
13898,2025-05-08,20216,Delta (21A-21J),18871,6.14E-80,10.31915969,NA
13899,2025-05-08,20216,Linajes Basales (19A-20C),18383,1.14E-50,10.31915969,NA
13900,2025-05-08,20216,Omicron BA.1/BA.2,19024,4.87E-123,10.31915969,NA
13901,2025-05-08,20216,Omicron BA.4/BA.5,19205,2.35E-61,10.31915969,NA
13902,2025-05-08,20216,XBB y derivados recientes,19875,0.9991489006,10.31915969,195.0326646
13903,2025-05-09,20217,Alpha/Beta/Gamma,18659,5.97E-65,8.718697791,NA
13904,2025-05-09,20217,Cepa Colombiana (B.1-like 2026),20558,0.0009026191371,8.718697791,NA
13905,2025-05-09,20217,Delta (21A-21J),18871,4.69E-80,8.718697791,NA
13906,2025-05-09,20217,Linajes Basales (19A-20C),18383,1.01E-50,8.718697791,NA
13907,2025-05-09,20217,Omicron BA.1/BA.2,19024,3.04E-123,8.718697791,NA
13908,2025-05-09,20217,Omicron BA.4/BA.5,19205,1.78E-61,8.718697791,NA
13909,2025-05-09,20217,XBB y derivados recientes,19875,0.9990973809,8.718697791,197.275254
13910,2025-05-10,20218,Alpha/Beta/Gamma,18659,4.95E-65,6.277389809,NA
13911,2025-05-10,20218,Cepa Colombiana (B.1-like 2026),20558,0.000957120466,6.277389809,NA
13912,2025-05-10,20218,Delta (21A-21J),18871,3.58E-80,6.277389809,NA
13913,2025-05-10,20218,Linajes Basales (19A-20C),18383,8.92E-51,6.277389809,NA
13914,2025-05-10,20218,Omicron BA.1/BA.2,19024,1.90E-123,6.277389809,NA
13915,2025-05-10,20218,Omicron BA.4/BA.5,19205,1.35E-61,6.277389809,NA
13916,2025-05-10,20218,XBB y derivados recientes,19875,0.9990428795,6.277389809,193.9906908
13917,2025-05-11,20219,Alpha/Beta/Gamma,18659,4.11E-65,3.654873617,NA
13918,2025-05-11,20219,Cepa Colombiana (B.1-like 2026),20558,0.001014767127,3.654873617,NA
13919,2025-05-11,20219,Delta (21A-21J),18871,2.74E-80,3.654873617,NA
13920,2025-05-11,20219,Linajes Basales (19A-20C),18383,7.90E-51,3.654873617,NA
13921,2025-05-11,20219,Omicron BA.1/BA.2,19024,1.18E-123,3.654873617,NA
13922,2025-05-11,20219,Omicron BA.4/BA.5,19205,1.03E-61,3.654873617,NA
13923,2025-05-11,20219,XBB y derivados recientes,19875,0.9989852329,3.654873617,197.6176491
13924,2025-05-12,20220,Alpha/Beta/Gamma,18659,3.41E-65,14.31314004,NA
13925,2025-05-12,20220,Cepa Colombiana (B.1-like 2026),20558,0.001075731346,14.31314004,NA
13926,2025-05-12,20220,Delta (21A-21J),18871,2.09E-80,14.31314004,NA
13927,2025-05-12,20220,Linajes Basales (19A-20C),18383,6.99E-51,14.31314004,NA
13928,2025-05-12,20220,Omicron BA.1/BA.2,19024,7.37E-124,14.31314004,NA
13929,2025-05-12,20220,Omicron BA.4/BA.5,19205,7.78E-62,14.31314004,NA
13930,2025-05-12,20220,XBB y derivados recientes,19875,0.9989242687,14.31314004,197.0063428
13931,2025-05-13,20221,Alpha/Beta/Gamma,18659,2.83E-65,7.115326641,NA
13932,2025-05-13,20221,Cepa Colombiana (B.1-like 2026),20558,0.001140194193,7.115326641,NA
13933,2025-05-13,20221,Delta (21A-21J),18871,1.60E-80,7.115326641,NA
13934,2025-05-13,20221,Linajes Basales (19A-20C),18383,6.19E-51,7.115326641,NA
13935,2025-05-13,20221,Omicron BA.1/BA.2,19024,4.59E-124,7.115326641,NA
13936,2025-05-13,20221,Omicron BA.4/BA.5,19205,5.90E-62,7.115326641,NA
13937,2025-05-13,20221,XBB y derivados recientes,19875,0.9988598058,7.115326641,196.0508652
13938,2025-05-14,20222,Alpha/Beta/Gamma,18659,2.34E-65,9.338663259,NA
13939,2025-05-14,20222,Cepa Colombiana (B.1-like 2026),20558,0.001208346004,9.338663259,NA
13940,2025-05-14,20222,Delta (21A-21J),18871,1.22E-80,9.338663259,NA
13941,2025-05-14,20222,Linajes Basales (19A-20C),18383,5.47E-51,9.338663259,NA
13942,2025-05-14,20222,Omicron BA.1/BA.2,19024,2.86E-124,9.338663259,NA
13943,2025-05-14,20222,Omicron BA.4/BA.5,19205,4.47E-62,9.338663259,NA
13944,2025-05-14,20222,XBB y derivados recientes,19875,0.998791654,9.338663259,194.0765353
13945,2025-05-15,20223,Alpha/Beta/Gamma,18659,1.94E-65,12.9341405,NA
13946,2025-05-15,20223,Cepa Colombiana (B.1-like 2026),20558,0.001280386813,12.9341405,NA
13947,2025-05-15,20223,Delta (21A-21J),18871,9.29E-81,12.9341405,NA
13948,2025-05-15,20223,Linajes Basales (19A-20C),18383,4.84E-51,12.9341405,NA
13949,2025-05-15,20223,Omicron BA.1/BA.2,19024,1.78E-124,12.9341405,NA
13950,2025-05-15,20223,Omicron BA.4/BA.5,19205,3.39E-62,12.9341405,NA
13951,2025-05-15,20223,XBB y derivados recientes,19875,0.9987196132,12.9341405,197.9604714
13952,2025-05-16,20224,Alpha/Beta/Gamma,18659,1.61E-65,12.67500139,NA
13953,2025-05-16,20224,Cepa Colombiana (B.1-like 2026),20558,0.001356526807,12.67500139,NA
13954,2025-05-16,20224,Delta (21A-21J),18871,7.09E-81,12.67500139,NA
13955,2025-05-16,20224,Linajes Basales (19A-20C),18383,4.29E-51,12.67500139,NA
13956,2025-05-16,20224,Omicron BA.1/BA.2,19024,1.11E-124,12.67500139,NA
13957,2025-05-16,20224,Omicron BA.4/BA.5,19205,2.57E-62,12.67500139,NA
13958,2025-05-16,20224,XBB y derivados recientes,19875,0.9986434732,12.67500139,189.9725029
13959,2025-05-17,20225,Alpha/Beta/Gamma,18659,1.33E-65,8.032950315,NA
13960,2025-05-17,20225,Cepa Colombiana (B.1-like 2026),20558,0.001436986794,8.032950315,NA
13961,2025-05-17,20225,Delta (21A-21J),18871,5.41E-81,8.032950315,NA
13962,2025-05-17,20225,Linajes Basales (19A-20C),18383,3.79E-51,8.032950315,NA
13963,2025-05-17,20225,Omicron BA.1/BA.2,19024,6.90E-125,8.032950315,NA
13964,2025-05-17,20225,Omicron BA.4/BA.5,19205,1.95E-62,8.032950315,NA
13965,2025-05-17,20225,XBB y derivados recientes,19875,0.9985630132,8.032950315,190.4414426
13966,2025-05-18,20226,Alpha/Beta/Gamma,18659,1.11E-65,7.296952914,NA
13967,2025-05-18,20226,Cepa Colombiana (B.1-like 2026),20558,0.001521998698,7.296952914,NA
13968,2025-05-18,20226,Delta (21A-21J),18871,4.12E-81,7.296952914,NA
13969,2025-05-18,20226,Linajes Basales (19A-20C),18383,3.36E-51,7.296952914,NA
13970,2025-05-18,20226,Omicron BA.1/BA.2,19024,4.29E-125,7.296952914,NA
13971,2025-05-18,20226,Omicron BA.4/BA.5,19205,1.47E-62,7.296952914,NA
13972,2025-05-18,20226,XBB y derivados recientes,19875,0.9984780013,7.296952914,191.9678831
13973,2025-05-19,20227,Alpha/Beta/Gamma,18659,9.16E-66,11.29725458,NA
13974,2025-05-19,20227,Cepa Colombiana (B.1-like 2026),20558,0.001611806067,11.29725458,NA
13975,2025-05-19,20227,Delta (21A-21J),18871,3.15E-81,11.29725458,NA
13976,2025-05-19,20227,Linajes Basales (19A-20C),18383,2.97E-51,11.29725458,NA
13977,2025-05-19,20227,Omicron BA.1/BA.2,19024,2.67E-125,11.29725458,NA
13978,2025-05-19,20227,Omicron BA.4/BA.5,19205,1.12E-62,11.29725458,NA
13979,2025-05-19,20227,XBB y derivados recientes,19875,0.9983881939,11.29725458,190.6302326
13980,2025-05-20,20228,Alpha/Beta/Gamma,18659,7.59E-66,4.108606195,NA
13981,2025-05-20,20228,Cepa Colombiana (B.1-like 2026),20558,0.0017066646,4.108606195,NA
13982,2025-05-20,20228,Delta (21A-21J),18871,2.40E-81,4.108606195,NA
13983,2025-05-20,20228,Linajes Basales (19A-20C),18383,2.63E-51,4.108606195,NA
13984,2025-05-20,20228,Omicron BA.1/BA.2,19024,1.66E-125,4.108606195,NA
13985,2025-05-20,20228,Omicron BA.4/BA.5,19205,8.45E-63,4.108606195,NA
13986,2025-05-20,20228,XBB y derivados recientes,19875,0.9982933354,4.108606195,198.7232163
13987,2025-05-21,20229,Alpha/Beta/Gamma,18659,6.29E-66,11.53069239,NA
13988,2025-05-21,20229,Cepa Colombiana (B.1-like 2026),20558,0.001806842705,11.53069239,NA
13989,2025-05-21,20229,Delta (21A-21J),18871,1.83E-81,11.53069239,NA
13990,2025-05-21,20229,Linajes Basales (19A-20C),18383,2.32E-51,11.53069239,NA
13991,2025-05-21,20229,Omicron BA.1/BA.2,19024,1.03E-125,11.53069239,NA
13992,2025-05-21,20229,Omicron BA.4/BA.5,19205,6.39E-63,11.53069239,NA
13993,2025-05-21,20229,XBB y derivados recientes,19875,0.9981931573,11.53069239,198.3695205
13994,2025-05-22,20230,Alpha/Beta/Gamma,18659,5.21E-66,10.86740615,NA
13995,2025-05-22,20230,Cepa Colombiana (B.1-like 2026),20558,0.001912622063,10.86740615,NA
13996,2025-05-22,20230,Delta (21A-21J),18871,1.39E-81,10.86740615,NA
13997,2025-05-22,20230,Linajes Basales (19A-20C),18383,2.06E-51,10.86740615,NA
13998,2025-05-22,20230,Omicron BA.1/BA.2,19024,6.39E-126,10.86740615,NA
13999,2025-05-22,20230,Omicron BA.4/BA.5,19205,4.84E-63,10.86740615,NA
14000,2025-05-22,20230,XBB y derivados recientes,19875,0.9980873779,10.86740615,192.3172852
14001,2025-05-23,20231,Alpha/Beta/Gamma,18659,4.31E-66,11.25289034,NA
14002,2025-05-23,20231,Cepa Colombiana (B.1-like 2026),20558,0.00202429823,11.25289034,NA
14003,2025-05-23,20231,Delta (21A-21J),18871,1.06E-81,11.25289034,NA
14004,2025-05-23,20231,Linajes Basales (19A-20C),18383,1.82E-51,11.25289034,NA
14005,2025-05-23,20231,Omicron BA.1/BA.2,19024,3.96E-126,11.25289034,NA
14006,2025-05-23,20231,Omicron BA.4/BA.5,19205,3.66E-63,11.25289034,NA
14007,2025-05-23,20231,XBB y derivados recientes,19875,0.9979757018,11.25289034,197.0206675
14008,2025-05-24,20232,Alpha/Beta/Gamma,18659,3.57E-66,8.610379754,NA
14009,2025-05-24,20232,Cepa Colombiana (B.1-like 2026),20558,0.002142181245,8.610379754,NA
14010,2025-05-24,20232,Delta (21A-21J),18871,8.09E-82,8.610379754,NA
14011,2025-05-24,20232,Linajes Basales (19A-20C),18383,1.61E-51,8.610379754,NA
14012,2025-05-24,20232,Omicron BA.1/BA.2,19024,2.46E-126,8.610379754,NA
14013,2025-05-24,20232,Omicron BA.4/BA.5,19205,2.77E-63,8.610379754,NA
14014,2025-05-24,20232,XBB y derivados recientes,19875,0.9978578188,8.610379754,195.3132706
14015,2025-05-25,20233,Alpha/Beta/Gamma,18659,2.96E-66,1.376321329,NA
14016,2025-05-25,20233,Cepa Colombiana (B.1-like 2026),20558,0.002266596276,1.376321329,NA
14017,2025-05-25,20233,Delta (21A-21J),18871,6.16E-82,1.376321329,NA
14018,2025-05-25,20233,Linajes Basales (19A-20C),18383,1.42E-51,1.376321329,NA
14019,2025-05-25,20233,Omicron BA.1/BA.2,19024,1.53E-126,1.376321329,NA
14020,2025-05-25,20233,Omicron BA.4/BA.5,19205,2.09E-63,1.376321329,NA
14021,2025-05-25,20233,XBB y derivados recientes,19875,0.9977334037,1.376321329,193.351511
14022,2025-05-26,20234,Alpha/Beta/Gamma,18659,2.45E-66,0.03352471939,NA
14023,2025-05-26,20234,Cepa Colombiana (B.1-like 2026),20558,0.00239788428,0.03352471939,NA
14024,2025-05-26,20234,Delta (21A-21J),18871,4.69E-82,0.03352471939,NA
14025,2025-05-26,20234,Linajes Basales (19A-20C),18383,1.26E-51,0.03352471939,NA
14026,2025-05-26,20234,Omicron BA.1/BA.2,19024,9.45E-127,0.03352471939,NA
14027,2025-05-26,20234,Omicron BA.4/BA.5,19205,1.58E-63,0.03352471939,NA
14028,2025-05-26,20234,XBB y derivados recientes,19875,0.9976021157,0.03352471939,194.6198286
14029,2025-05-27,20235,Alpha/Beta/Gamma,18659,2.03E-66,3.540958348,NA
14030,2025-05-27,20235,Cepa Colombiana (B.1-like 2026),20558,0.002536402687,3.540958348,NA
14031,2025-05-27,20235,Delta (21A-21J),18871,3.57E-82,3.540958348,NA
14032,2025-05-27,20235,Linajes Basales (19A-20C),18383,1.11E-51,3.540958348,NA
14033,2025-05-27,20235,Omicron BA.1/BA.2,19024,5.86E-127,3.540958348,NA
14034,2025-05-27,20235,Omicron BA.4/BA.5,19205,1.19E-63,3.540958348,NA
14035,2025-05-27,20235,XBB y derivados recientes,19875,0.9974635973,3.540958348,193.4367586
14036,2025-05-28,20236,Alpha/Beta/Gamma,18659,1.68E-66,11.82919114,NA
14037,2025-05-28,20236,Cepa Colombiana (B.1-like 2026),20558,0.002682526117,11.82919114,NA
14038,2025-05-28,20236,Delta (21A-21J),18871,2.72E-82,11.82919114,NA
14039,2025-05-28,20236,Linajes Basales (19A-20C),18383,9.83E-52,11.82919114,NA
14040,2025-05-28,20236,Omicron BA.1/BA.2,19024,3.63E-127,11.82919114,NA
14041,2025-05-28,20236,Omicron BA.4/BA.5,19205,9.02E-64,11.82919114,NA
14042,2025-05-28,20236,XBB y derivados recientes,19875,0.9973174739,11.82919114,196.5221139
14043,2025-05-29,20237,Alpha/Beta/Gamma,18659,1.39E-66,9.238983731,NA
14044,2025-05-29,20237,Cepa Colombiana (B.1-like 2026),20558,0.002836647109,9.238983731,NA
14045,2025-05-29,20237,Delta (21A-21J),18871,2.07E-82,9.238983731,NA
14046,2025-05-29,20237,Linajes Basales (19A-20C),18383,8.69E-52,9.238983731,NA
14047,2025-05-29,20237,Omicron BA.1/BA.2,19024,2.25E-127,9.238983731,NA
14048,2025-05-29,20237,Omicron BA.4/BA.5,19205,6.81E-64,9.238983731,NA
14049,2025-05-29,20237,XBB y derivados recientes,19875,0.9971633529,9.238983731,197.1081746
14050,2025-05-30,20238,Alpha/Beta/Gamma,18659,1.15E-66,6.32952955,NA
14051,2025-05-30,20238,Cepa Colombiana (B.1-like 2026),20558,0.002999176883,6.32952955,NA
14052,2025-05-30,20238,Delta (21A-21J),18871,1.57E-82,6.32952955,NA
14053,2025-05-30,20238,Linajes Basales (19A-20C),18383,7.69E-52,6.32952955,NA
14054,2025-05-30,20238,Omicron BA.1/BA.2,19024,1.39E-127,6.32952955,NA
14055,2025-05-30,20238,Omicron BA.4/BA.5,19205,5.14E-64,6.32952955,NA
14056,2025-05-30,20238,XBB y derivados recientes,19875,0.9970008231,6.32952955,190.3810362
14057,2025-05-31,20239,Alpha/Beta/Gamma,18659,9.52E-67,6.090139715,NA
14058,2025-05-31,20239,Cepa Colombiana (B.1-like 2026),20558,0.003170546131,6.090139715,NA
14059,2025-05-31,20239,Delta (21A-21J),18871,1.20E-82,6.090139715,NA
14060,2025-05-31,20239,Linajes Basales (19A-20C),18383,6.80E-52,6.090139715,NA
14061,2025-05-31,20239,Omicron BA.1/BA.2,19024,8.60E-128,6.090139715,NA
14062,2025-05-31,20239,Omicron BA.4/BA.5,19205,3.88E-64,6.090139715,NA
14063,2025-05-31,20239,XBB y derivados recientes,19875,0.9968294539,6.090139715,195.2328123
14064,2025-06-01,20240,Alpha/Beta/Gamma,18659,7.87E-67,12.75783517,NA
14065,2025-06-01,20240,Cepa Colombiana (B.1-like 2026),20558,0.003351205824,12.75783517,NA
14066,2025-06-01,20240,Delta (21A-21J),18871,9.11E-83,12.75783517,NA
14067,2025-06-01,20240,Linajes Basales (19A-20C),18383,6.01E-52,12.75783517,NA
14068,2025-06-01,20240,Omicron BA.1/BA.2,19024,5.32E-128,12.75783517,NA
14069,2025-06-01,20240,Omicron BA.4/BA.5,19205,2.93E-64,12.75783517,NA
14070,2025-06-01,20240,XBB y derivados recientes,19875,0.9966487942,12.75783517,197.9152687
14071,2025-06-02,20241,Alpha/Beta/Gamma,18659,6.51E-67,1.945795078,NA
14072,2025-06-02,20241,Cepa Colombiana (B.1-like 2026),20558,0.003541628051,1.945795078,NA
14073,2025-06-02,20241,Delta (21A-21J),18871,6.93E-83,1.945795078,NA
14074,2025-06-02,20241,Linajes Basales (19A-20C),18383,5.31E-52,1.945795078,NA
14075,2025-06-02,20241,Omicron BA.1/BA.2,19024,3.29E-128,1.945795078,NA
14076,2025-06-02,20241,Omicron BA.4/BA.5,19205,2.21E-64,1.945795078,NA
14077,2025-06-02,20241,XBB y derivados recientes,19875,0.9964583719,1.945795078,196.6509866
14078,2025-06-03,20242,Alpha/Beta/Gamma,18659,5.39E-67,13.74088217,NA
14079,2025-06-03,20242,Cepa Colombiana (B.1-like 2026),20558,0.003742306885,13.74088217,NA
14080,2025-06-03,20242,Delta (21A-21J),18871,5.27E-83,13.74088217,NA
14081,2025-06-03,20242,Linajes Basales (19A-20C),18383,4.69E-52,13.74088217,NA
14082,2025-06-03,20242,Omicron BA.1/BA.2,19024,2.03E-128,13.74088217,NA
14083,2025-06-03,20242,Omicron BA.4/BA.5,19205,1.66E-64,13.74088217,NA
14084,2025-06-03,20242,XBB y derivados recientes,19875,0.9962576931,13.74088217,197.3093254
14085,2025-06-04,20243,Alpha/Beta/Gamma,18659,4.46E-67,12.24648006,NA
14086,2025-06-04,20243,Cepa Colombiana (B.1-like 2026),20558,0.003953759273,12.24648006,NA
14087,2025-06-04,20243,Delta (21A-21J),18871,4.00E-83,12.24648006,NA
14088,2025-06-04,20243,Linajes Basales (19A-20C),18383,4.15E-52,12.24648006,NA
14089,2025-06-04,20243,Omicron BA.1/BA.2,19024,1.26E-128,12.24648006,NA
14090,2025-06-04,20243,Omicron BA.4/BA.5,19205,1.25E-64,12.24648006,NA
14091,2025-06-04,20243,XBB y derivados recientes,19875,0.9960462407,12.24648006,196.6943978
14092,2025-06-05,20244,Alpha/Beta/Gamma,18659,3.69E-67,5.649687398,NA
14093,2025-06-05,20244,Cepa Colombiana (B.1-like 2026),20558,0.004176525957,5.649687398,NA
14094,2025-06-05,20244,Delta (21A-21J),18871,3.04E-83,5.649687398,NA
14095,2025-06-05,20244,Linajes Basales (19A-20C),18383,3.67E-52,5.649687398,NA
14096,2025-06-05,20244,Omicron BA.1/BA.2,19024,7.75E-129,5.649687398,NA
14097,2025-06-05,20244,Omicron BA.4/BA.5,19205,9.46E-65,5.649687398,NA
14098,2025-06-05,20244,XBB y derivados recientes,19875,0.995823474,5.649687398,196.1695276
14099,2025-06-06,20245,Alpha/Beta/Gamma,18659,3.05E-67,9.511260344,NA
14100,2025-06-06,20245,Cepa Colombiana (B.1-like 2026),20558,0.00441117241,9.511260344,NA
14101,2025-06-06,20245,Delta (21A-21J),18871,2.31E-83,9.511260344,NA
14102,2025-06-06,20245,Linajes Basales (19A-20C),18383,3.24E-52,9.511260344,NA
14103,2025-06-06,20245,Omicron BA.1/BA.2,19024,4.79E-129,9.511260344,NA
14104,2025-06-06,20245,Omicron BA.4/BA.5,19205,7.13E-65,9.511260344,NA
14105,2025-06-06,20245,XBB y derivados recientes,19875,0.9955888276,9.511260344,197.4784435
14106,2025-06-07,20246,Alpha/Beta/Gamma,18659,2.52E-67,14.46550107,NA
14107,2025-06-07,20246,Cepa Colombiana (B.1-like 2026),20558,0.004658289817,14.46550107,NA
14108,2025-06-07,20246,Delta (21A-21J),18871,1.76E-83,14.46550107,NA
14109,2025-06-07,20246,Linajes Basales (19A-20C),18383,2.86E-52,14.46550107,NA
14110,2025-06-07,20246,Omicron BA.1/BA.2,19024,2.95E-129,14.46550107,NA
14111,2025-06-07,20246,Omicron BA.4/BA.5,19205,5.37E-65,14.46550107,NA
14112,2025-06-07,20246,XBB y derivados recientes,19875,0.9953417102,14.46550107,194.5884647
14113,2025-06-08,20247,Alpha/Beta/Gamma,18659,2.08E-67,16.75457548,NA
14114,2025-06-08,20247,Cepa Colombiana (B.1-like 2026),20558,0.004918496063,16.75457548,NA
14115,2025-06-08,20247,Delta (21A-21J),18871,1.33E-83,16.75457548,NA
14116,2025-06-08,20247,Linajes Basales (19A-20C),18383,2.53E-52,16.75457548,NA
14117,2025-06-08,20247,Omicron BA.1/BA.2,19024,1.82E-129,16.75457548,NA
14118,2025-06-08,20247,Omicron BA.4/BA.5,19205,4.04E-65,16.75457548,NA
14119,2025-06-08,20247,XBB y derivados recientes,19875,0.9950815039,16.75457548,197.0993279
14120,2025-06-09,20248,Alpha/Beta/Gamma,18659,1.72E-67,17.44485197,NA
14121,2025-06-09,20248,Cepa Colombiana (B.1-like 2026),20558,0.005192436761,17.44485197,51.00845089
14122,2025-06-09,20248,Delta (21A-21J),18871,1.01E-83,17.44485197,NA
14123,2025-06-09,20248,Linajes Basales (19A-20C),18383,2.24E-52,17.44485197,NA
14124,2025-06-09,20248,Omicron BA.1/BA.2,19024,1.12E-129,17.44485197,NA
14125,2025-06-09,20248,Omicron BA.4/BA.5,19205,3.04E-65,17.44485197,NA
